observationAbout,observationDate,value,variableMeasured,unit,measurementMethod
country/NIC,2025,23.09,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/NER,2025,6149500000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/NER,2025,0.0166,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/NER,2025,57.71,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/NGA,2025,249440800000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/NGA,2025,0.6735,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/NGA,2025,-16.85,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/NFK,2025,67700000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/NFK,2025,0.0002,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/NFK,2025,4457.92,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/NOR,2025,35913100000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/NOR,2025,0.097,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/NOR,2025,7.66,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/OMN,2025,343955300000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/OMN,2025,0.9288,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/OMN,2025,-6.19,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/PAK,2025,47201200000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/PAK,2025,0.1275,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/PAK,2025,-52.14,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/PLW,2025,20600000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/PLW,2025,0.0001,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/PLW,2025,70.09,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/PAN,2025,24317700000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/PAN,2025,0.0657,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/PAN,2025,-0.87,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/PNG,2025,5955500000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/PNG,2025,0.0161,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/PNG,2025,2.63,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/PRY,2025,15235400000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/PRY,2025,0.0411,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/PRY,2025,-13.26,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/PER,2025,84853500000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/PER,2025,0.2291,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/PER,2025,11.41,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/PHL,2025,182844500000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/PHL,2025,0.4937,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/PHL,2025,5.29,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/PCN,2025,0,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/PCN,2025,0,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/PCN,2025,-66.77,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/POL,2025,221632900000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/POL,2025,0.5985,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/POL,2025,9.9,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/PRT,2025,77839900000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/PRT,2025,0.2102,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/PRT,2025,-20.59,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/PRI,2025,11436200000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/PRI,2025,0.0309,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/PRI,2025,-1.62,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/QAT,2025,142337400000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/QAT,2025,0.3843,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/QAT,2025,1.09,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/REU,2025,4141900000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/REU,2025,0.0112,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/REU,2025,10.38,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/ROU,2025,87688000000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/ROU,2025,0.2368,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/ROU,2025,-40.46,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/RUS,2025,412432800000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/RUS,2025,1.1137,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/RUS,2025,16.88,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/RWA,2025,8346400000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/RWA,2025,0.0225,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/RWA,2025,-24.45,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/ESH,2025,2400000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/ESH,2025,0,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/ESH,2025,-56.65,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/WSM,2025,144200000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/WSM,2025,0.0004,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/WSM,2025,-9.35,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SMR,2025,300400000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SMR,2025,0.0008,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SMR,2025,598.87,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/STP,2025,124800000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/STP,2025,0.0003,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/STP,2025,-1.58,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SAU,2025,995042100000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SAU,2025,2.6868,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SAU,2025,3.96,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SEN,2025,84670200000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SEN,2025,0.2286,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SEN,2025,9.1,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SRB,2025,8469700000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SRB,2025,0.0229,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SRB,2025,-4.28,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SYC,2025,16780900000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SYC,2025,0.0453,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SYC,2025,165.99,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SLE,2025,32655900000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SLE,2025,0.0882,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SLE,2025,47.38,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SGP,2025,1095248800000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SGP,2025,2.9574,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SGP,2025,-8.26,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SXM,2025,56400000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SXM,2025,0.0002,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SXM,2025,50.39,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SVK,2025,32237700000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SVK,2025,0.087,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SVK,2025,101.76,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SVN,2025,49703900000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SVN,2025,0.1342,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SVN,2025,2.3,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SLB,2025,215900000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SLB,2025,0.0006,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SLB,2025,-12.8,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SOM,2025,64866800000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SOM,2025,0.1752,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SOM,2025,-4.47,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/ZAF,2025,630167400000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/ZAF,2025,1.7016,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/ZAF,2025,-12.58,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SSD,2025,1799900000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SSD,2025,0.0049,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SSD,2025,-47.89,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/ESP,2025,403165300000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/ESP,2025,1.0886,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/ESP,2025,1.62,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/LKA,2025,385029500000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/LKA,2025,1.0397,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/LKA,2025,12.88,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SHN,2025,10700000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SHN,2025,0,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SHN,2025,83530.34,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/KNA,2025,230800000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/KNA,2025,0.0006,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/KNA,2025,-44.19,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/LCA,2025,863400000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/LCA,2025,0.0023,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/LCA,2025,43.46,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/VCT,2025,277300000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/VCT,2025,0.0007,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/VCT,2025,40.56,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/PSE,2025,1800000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/PSE,2025,0,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/PSE,2025,-96.6,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SDN,2025,49926200000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SDN,2025,0.1348,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SDN,2025,-25.07,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SUR,2025,2423900000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SUR,2025,0.0065,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SUR,2025,0.22,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SJM,2025,0,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SJM,2025,0,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SJM,2025,0,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SWZ,2025,1558200000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SWZ,2025,0.0042,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SWZ,2025,-24.04,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SWE,2025,106827100000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SWE,2025,0.2885,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SWE,2025,26.63,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CHE,2025,124584900000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CHE,2025,0.3364,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CHE,2025,-1.42,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/SYR,2025,5380600000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/SYR,2025,0.0145,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/SYR,2025,2.94,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/TWN,2025,150715800000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/TWN,2025,0.407,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/TWN,2025,-1.08,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/TJK,2025,3875000000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/TJK,2025,0.0105,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/TJK,2025,-9.22,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/TZA,2025,405269800000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/TZA,2025,1.0943,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/TZA,2025,5.91,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/THA,2025,407228100000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/THA,2025,1.0996,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
